system:index,ID,Target,VH,VV,angle,.geo
00000000000000000000_0,ID_SJ098E7S2SY9,0,-17.893404253532676,-10.329227297671382,38.304985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.76366361241016,34.162526013187545]}"
00000000000000000001_0,ID_CWCD60FGJJYY,0,-16.911467515927708,-11.097678609890721,38.15864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.4920022678201,32.0757396081779]}"
00000000000000000004_0,ID_C20R2C0AYIT0,0,-18.703614029183445,-9.668832286884802,36.115864,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.52840525412758,14.419083204223469]}"
00000000000000000005_0,ID_MMU0PFMDQ7FW,0,-12.06711096872904,-8.005260951283178,32.791256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.34083702280342,14.204385851318904]}"
0000000000000000000a_0,ID_OGEL0LA7Y94S,0,-16.21937593043255,-10.328676167582978,38.025383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.17606478239526,32.29420988527577]}"
0000000000000000000c_0,ID_GYHRWRLEY9W3,0,-17.277556694460632,-9.476257877308653,38.247334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34585717376616,34.29260206632806]}"
0000000000000000000d_0,ID_LLW4ZVLCTH7Y,0,-26.998210155620427,-17.347546974029896,38.22025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.36696758294298,34.303202186680664]}"
0000000000000000000e_0,ID_7VVCEG83E9SF,0,-18.359399229590846,-13.019603370575474,37.877285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.207056659697386,32.11041457814491]}"
00000000000000000010_0,ID_OVT4MUGA4Z22,0,-19.04453865379979,-9.679460475056482,38.27594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75306349205755,34.119137384964574]}"
00000000000000000012_0,ID_DXWZP0E8FG9E,0,-15.866930613249663,-7.167613769146141,36.579365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.42527865951066,14.258644094479722]}"
00000000000000000015_0,ID_IECISSYAN80G,0,-21.55981266533955,-9.715513222379506,33.415497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.30131115030216,14.439025803530923]}"
00000000000000000017_0,ID_A14I5NDAO8F7,0,-16.152094215582075,-10.583023155784865,38.211315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37271680076134,34.29790212650436]}"
