system:index,ID,Target,VH,VV,angle,.geo
00000000000000000000_0,ID_SJ098E7S2SY9,0,-14.629466102465873,-8.47458150215369,37.560356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.76366361241016,34.162526013187545]}"
00000000000000000001_0,ID_CWCD60FGJJYY,0,-17.38781026273949,-10.502708420573294,38.13472,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.4920022678201,32.0757396081779]}"
00000000000000000004_0,ID_C20R2C0AYIT0,0,-18.73474280768345,-12.94849748009535,35.02737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.52840525412758,14.419083204223469]}"
00000000000000000005_0,ID_MMU0PFMDQ7FW,0,-16.429271485119347,-8.38919464232917,32.79371,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.34083702280342,14.204385851318904]}"
0000000000000000000a_0,ID_OGEL0LA7Y94S,0,-15.158571646924138,-9.734804348647552,37.846413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.17606478239526,32.29420988527577]}"
0000000000000000000c_0,ID_GYHRWRLEY9W3,0,-17.52155291893679,-10.94667319169078,37.911358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34585717376616,34.29260206632806]}"
0000000000000000000d_0,ID_LLW4ZVLCTH7Y,0,-25.346784163047577,-15.94071220818827,37.879917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.36696758294298,34.303202186680664]}"
0000000000000000000e_0,ID_7VVCEG83E9SF,0,-19.985254308196243,-12.594092270882337,37.71172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.207056659697386,32.11041457814491]}"
00000000000000000010_0,ID_OVT4MUGA4Z22,0,-16.91122610855891,-7.893218206376372,37.537148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75306349205755,34.119137384964574]}"
00000000000000000012_0,ID_DXWZP0E8FG9E,0,-17.3253375871881,-12.005693726307763,35.50028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.42527865951066,14.258644094479722]}"
00000000000000000015_0,ID_IECISSYAN80G,0,-17.224360198928494,-9.969372950148118,33.41789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.30131115030216,14.439025803530923]}"
00000000000000000017_0,ID_A14I5NDAO8F7,0,-18.903371528167355,-11.363965384938073,37.86833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37271680076134,34.29790212650436]}"
00000000000000000018_0,ID_Z79AVIRGE3E1,0,-12.503785508631735,-6.76513322218712,37.599422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.67203545342997,34.060297733854746]}"
0000000000000000001b_0,ID_QPA2ZDG5PY1Q,0,-17.364631519529297,-11.737537090851745,39.707943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34001812441939,34.28829015296428]}"
0000000000000000001c_0,ID_6D13XY27TWND,0,-18.22122633496582,-10.502070455805825,37.59883,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.66790320312302,34.0554468313205]}"
0000000000000000001e_0,ID_S4FZH0QBZOPN,0,-20.01425161551289,-14.003135680819591,37.922745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.29158812793303,32.310110065804686]}"
00000000000000000020_0,ID_D055INURBWBL,0,-22.913618337771542,-7.66880489437266,33.741436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.20061000695237,14.159380255584516]}"
00000000000000000021_0,ID_KSCSPRYSEH64,0,-20.581793205045443,-14.034565538471583,33.197758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.32583515755863,14.408483083870859]}"
00000000000000000023_0,ID_3I9MVT5RFLMD,0,-15.560690261280046,-5.197543439029438,39.727417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.32223148179382,34.26071187374181]}"
00000000000000000024_0,ID_FAXB9O0ADKUU,0,-23.353072502639883,-11.662542523442045,35.69418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.38440531408322,14.194863709307237]}"
00000000000000000025_0,ID_RJD8BACKOCFA,0,-18.091612045253772,-12.608200017214198,37.700848,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.23903668381204,32.08580073936004]}"
00000000000000000027_0,ID_S9PPVUBPVU3G,0,-17.948183484552757,-12.10404813566142,34.3335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.15758070484304,14.360423216170464]}"
00000000000000000029_0,ID_WCVQ3NFKNRJ2,0,-12.97337195511658,-4.5251462060235195,38.18983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.36444149747512,32.45518798418998]}"
0000000000000000002a_0,ID_PDPOUEXBHPY8,0,-16.08831346967776,-10.383851024648608,33.56861,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.257293701380306,14.323322794936328]}"
0000000000000000002e_0,ID_L2U7DUSPD3J0,0,-20.14001395248521,-12.751891161148281,34.56308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.1430279972403,14.449625923883533]}"
0000000000000000002f_0,ID_3PR0OWONVC1U,0,-18.195200488604428,-12.03343618968216,37.726856,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.22376532398201,32.12514694880447]}"
00000000000000000034_0,ID_0SF4RCN504DQ,0,-19.8311151660513,-12.353318680796006,39.73108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31630260091863,34.24445236709925]}"
00000000000000000039_0,ID_9UBU78S4KY2A,0,-19.7803451139143,-10.973689301906331,39.701126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33507739035673,34.25900507470198]}"
0000000000000000003b_0,ID_BZX6I8Y6G1T9,0,-18.012924682672125,-12.63559722773138,39.0126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75315332358596,34.09146927421369]}"
00000000000000000040_0,ID_3Q700UD8YAPM,0,-17.95706842220681,-14.434548873082097,35.706226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.384854471725276,14.206182481887142]}"
00000000000000000044_0,ID_L0RJI5FIQEQ8,0,-16.657399444958834,-11.049626676902905,35.52108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.48034538642718,14.52957598417017]}"
00000000000000000045_0,ID_B3ORMFDAYD1U,0,-17.63818656045114,-10.715696607448457,38.049923,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.42956935557379,32.10232974058784]}"
00000000000000000048_0,ID_GXCBEEGED0L5,0,-24.751900144407507,-15.913101690694948,41.24495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.19834300144142,32.061636058217225]}"
0000000000000000004c_0,ID_YNDJOQF1N0VW,0,-15.62429534826146,-8.526583971567414,37.76995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.1628595477187,32.41512312251825]}"
0000000000000000004f_0,ID_07TOMJZX2GTF,0,-18.19036617769329,-12.456187214942382,37.585915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.6625133114183,34.08940314906022]}"
00000000000000000050_0,ID_RNBJNOSWS1OF,0,-21.99185336999102,-15.060133233952252,33.533085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.235105313862555,14.186509377164924]}"
00000000000000000052_0,ID_D7LUTUIQZ7FS,0,-15.472859495564052,-9.06211490815151,38.02915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.33470726157077,32.24920428954138]}"
00000000000000000053_0,ID_7JQ221APF44L,0,-18.84406043199314,-11.883627208905756,34.693073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.126858322126154,14.460226044236144]}"
00000000000000000056_0,ID_JFOA025TW7YZ,0,-15.448320130027419,-11.174332932314098,37.82132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.177412255321435,32.26106205129176]}"
00000000000000000057_0,ID_BRUG2R3A8KMO,0,-15.918488533426306,-11.571388310539819,35.41281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.502893100058586,14.56083735605753]}"
00000000000000000058_0,ID_NZFWCYVAX8W1,0,-15.388112564175247,-3.718630784910067,35.58007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.39635290736201,14.170788859692834]}"
0000000000000000005b_0,ID_4EBOFVEUNT0P,0,-20.40161141954183,-11.326308294445736,34.938255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.535052787230065,14.395727006836362]}"
0000000000000000005c_0,ID_IKBRZSO6S1P2,0,-15.912921462225775,-9.39123614614633,38.041473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.4033385492775,32.13754369972532]}"
0000000000000000005d_0,ID_B9AM66XND0FN,0,-18.985011509828812,-8.81319655652504,39.747684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.30938557323091,34.2508304056165]}"
00000000000000000060_0,ID_GDW55JLGOSR8,0,-20.436721589647977,-10.975313193712173,39.709408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.32878918336789,34.25065074255967]}"
00000000000000000062_0,ID_W5HP021GO32T,0,-17.53170136438815,-9.576343049122887,37.836773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.39167125325626,34.29008678353252]}"
00000000000000000063_0,ID_TGWAMP5RB1MT,0,-14.744842346495671,-9.294689624580307,38.050987,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.41591496325517,32.1253266118613]}"
00000000000000000068_0,ID_0DAEEQV9I7ED,0,-19.440392496525938,-12.78593376462917,35.72562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.3797340746058,14.194504383193589]}"
0000000000000000006a_0,ID_7RLPAEJ707V4,0,-20.68819874583677,-11.945611622390379,38.98288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.69799676514101,34.08491157263962]}"
