system:index,ID,Target,VH,VV,angle,.geo
00000000000000000000_0,ID_SJ098E7S2SY9,0,-19.493767390075558,-11.074770885011663,37.628326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.76366361241016,34.162526013187545]}"
00000000000000000001_0,ID_CWCD60FGJJYY,0,-16.49186964504166,-9.680213326073563,37.434216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.4920022678201,32.0757396081779]}"
0000000000000000000a_0,ID_OGEL0LA7Y94S,0,-20.090168939711244,-12.6826111466213,37.262066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.17606478239526,32.29420988527577]}"
0000000000000000000c_0,ID_GYHRWRLEY9W3,0,-18.337297353829776,-10.103071099760948,38.726147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34585717376616,34.29260206632806]}"
0000000000000000000d_0,ID_LLW4ZVLCTH7Y,0,-26.197034976098685,-16.819230830583784,37.89337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.36696758294298,34.303202186680664]}"
0000000000000000000e_0,ID_7VVCEG83E9SF,0,-17.3803758588519,-12.874784668858087,37.114838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.207056659697386,32.11041457814491]}"
00000000000000000010_0,ID_OVT4MUGA4Z22,0,-18.064177682906813,-8.3754654873844,37.6032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75306349205755,34.119137384964574]}"
00000000000000000017_0,ID_A14I5NDAO8F7,0,-16.881003076372068,-11.225488694658274,37.8836,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37271680076134,34.29790212650436]}"
00000000000000000018_0,ID_Z79AVIRGE3E1,0,-15.832988860209534,-9.858206159943894,37.65892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.67203545342997,34.060297733854746]}"
0000000000000000001b_0,ID_QPA2ZDG5PY1Q,0,-19.43530751385146,-10.931836715935578,39.743618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34001812441939,34.28829015296428]}"
0000000000000000001c_0,ID_6D13XY27TWND,0,-17.15107966939392,-9.683664967649165,37.658585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.66790320312302,34.0554468313205]}"
0000000000000000001e_0,ID_S4FZH0QBZOPN,0,-16.622828148345068,-11.502140750871463,37.231686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.29158812793303,32.310110065804686]}"
00000000000000000023_0,ID_3I9MVT5RFLMD,0,-13.715804511306796,-6.7357341672165605,39.76339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.32223148179382,34.26071187374181]}"
00000000000000000025_0,ID_RJD8BACKOCFA,0,-19.427307242919483,-13.219387681672972,37.088615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.23903668381204,32.08580073936004]}"
00000000000000000029_0,ID_WCVQ3NFKNRJ2,0,-13.534745601325714,-4.65484201824013,37.563488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.36444149747512,32.45518798418998]}"
0000000000000000002f_0,ID_3PR0OWONVC1U,0,-17.61294168006711,-13.47198843432148,37.121376,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.22376532398201,32.12514694880447]}"
00000000000000000034_0,ID_0SF4RCN504DQ,0,-18.789964661166437,-8.437427892472737,39.76715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31630260091863,34.24445236709925]}"
00000000000000000039_0,ID_9UBU78S4KY2A,0,-18.154244148783622,-11.123929172250174,39.736794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33507739035673,34.25900507470198]}"
0000000000000000003b_0,ID_BZX6I8Y6G1T9,0,-18.4279319170309,-10.953900502880844,38.167435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75315332358596,34.09146927421369]}"
00000000000000000045_0,ID_B3ORMFDAYD1U,0,-14.64369628517714,-9.895102574011721,37.374798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.42956935557379,32.10232974058784]}"
00000000000000000048_0,ID_GXCBEEGED0L5,0,-22.79382801367897,-13.824739006390942,41.048885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.19834300144142,32.061636058217225]}"
0000000000000000004c_0,ID_YNDJOQF1N0VW,0,-16.702509355877684,-8.743760381071255,37.208256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.1628595477187,32.41512312251825]}"
0000000000000000004f_0,ID_07TOMJZX2GTF,0,-18.87205183097758,-12.951830322082383,37.642403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.6625133114183,34.08940314906022]}"
00000000000000000052_0,ID_D7LUTUIQZ7FS,0,-14.32994042969178,-9.96528359548922,37.395374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.33470726157077,32.24920428954138]}"
