system:index,ID,Target,VH,VV,angle,.geo
00000000000000000000_0,ID_SJ098E7S2SY9,0,-17.183426544953928,-10.34440062419962,37.561043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.76366361241016,34.162526013187545]}"
00000000000000000001_0,ID_CWCD60FGJJYY,0,-16.617082686630237,-11.111272438708308,38.108536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.4920022678201,32.0757396081779]}"
00000000000000000004_0,ID_C20R2C0AYIT0,0,-18.58123786188134,-11.802011955361706,36.891407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.52840525412758,14.419083204223469]}"
00000000000000000005_0,ID_MMU0PFMDQ7FW,0,-17.35685860990868,-6.5575699620989525,35.354088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.34083702280342,14.204385851318904]}"
0000000000000000000a_0,ID_OGEL0LA7Y94S,0,-15.684709362565869,-9.99903018473438,37.65863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.17606478239526,32.29420988527577]}"
0000000000000000000c_0,ID_GYHRWRLEY9W3,0,-16.361209801124996,-9.898957370667274,37.913948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34585717376616,34.29260206632806]}"
0000000000000000000d_0,ID_LLW4ZVLCTH7Y,0,-24.697619863198014,-15.550302291617731,37.882244,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.36696758294298,34.303202186680664]}"
0000000000000000000e_0,ID_7VVCEG83E9SF,0,-18.216137374533375,-12.872749829089056,37.54207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.207056659697386,32.11041457814491]}"
00000000000000000010_0,ID_OVT4MUGA4Z22,0,-17.476169141357282,-8.071103208581405,37.537827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.75306349205755,34.119137384964574]}"
00000000000000000012_0,ID_DXWZP0E8FG9E,0,-13.128281095894778,-9.260938231059432,37.116177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.42527865951066,14.258644094479722]}"
00000000000000000015_0,ID_IECISSYAN80G,0,-18.609416946989136,-9.376693243266981,35.832344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.30131115030216,14.439025803530923]}"
00000000000000000017_0,ID_A14I5NDAO8F7,0,-17.365653221094444,-12.233593122647875,37.870617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.37271680076134,34.29790212650436]}"
00000000000000000018_0,ID_Z79AVIRGE3E1,0,-15.232637974523763,-8.350291095278227,37.60037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.67203545342997,34.060297733854746]}"
0000000000000000001b_0,ID_QPA2ZDG5PY1Q,0,-16.857972009598573,-11.70636108307817,39.70981,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34001812441939,34.28829015296428]}"
0000000000000000001c_0,ID_6D13XY27TWND,0,-16.934388655192798,-10.529547972997802,37.599743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.66790320312302,34.0554468313205]}"
0000000000000000001e_0,ID_S4FZH0QBZOPN,0,-20.21108487107937,-12.399282236065218,37.778957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.29158812793303,32.310110065804686]}"
00000000000000000020_0,ID_D055INURBWBL,0,-23.98028820549777,-10.856033944226661,35.844406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.20061000695237,14.159380255584516]}"
